"","code","country","year","gdp","infrate","trade","schooling","invest60","invest70","invest80","industry"
"534",16,"Greece",1965,1492,3.119266,24.24564,9.8000002,0.26565999,0.34257999,24.002001,36.11808
"535",16,"Greece",1966,1634,4.9822059,24.71656,10.6,0.26565999,0.34257999,24.002001,36.11808
"536",16,"Greece",1967,1754,1.6949151,23.642069,10.6,0.26565999,0.34257999,24.002001,36.11808
"537",16,"Greece",1968,1967,0.33333331,23.103203,10.6,0.26565999,0.34257999,24.002001,36.11808
"538",16,"Greece",1969,2298,2.491694,23.465282,10.6,0.26565999,0.34257999,24.002001,36.11808
"539",16,"Greece",1970,2631,2.9173419,23.462626,10.6,0.26565999,0.34257999,24.002001,36.11808
"540",16,"Greece",1971,2988,2.992126,23.728756,12.9,0.26565999,0.34257999,24.002001,36.11808
"541",16,"Greece",1972,3383,4.2813449,26.185028,12.9,0.26565999,0.34257999,24.002001,36.32357
"542",16,"Greece",1973,3844,15.54252,32.533947,12.9,0.26565999,0.34257999,24.002001,36.534939
"543",16,"Greece",1974,3907,26.903549,34.340809,12.9,0.26565999,0.34257999,24.002001,34.111149
"544",16,"Greece",1975,4505,13.36667,35.980827,12.9,0.26565999,0.34257999,24.002001,33.06773
"545",16,"Greece",1976,5024,13.31226,35.668255,19.700001,0.26565999,0.34257999,24.002001,33.04417
"546",16,"Greece",1977,5417,12.16996,34.588295,19.700001,0.26565999,0.34257999,24.002001,33.730728
"547",16,"Greece",1978,6138,12.53253,34.652,19.700001,0.26565999,0.34257999,24.002001,32.863369
"548",16,"Greece",1979,6781,19.04615,35.082428,19.700001,0.26565999,0.34257999,24.002001,34.108978
"549",16,"Greece",1980,7374,24.874809,38.590443,19.700001,0.26565999,0.34257999,24.002001,32.9426
"550",16,"Greece",1981,7870,24.45896,39.115353,23.700001,0.26565999,0.34257999,24.002001,32.571678
"551",16,"Greece",1982,8204,20.91898,38.697323,23.700001,0.26565999,0.34257999,24.002001,30.660641
"552",16,"Greece",1983,8388,20.241671,40.974976,23.700001,0.26565999,0.34257999,24.002001,31.3106
"553",16,"Greece",1984,8834,18.448959,42.330807,23.700001,0.26565999,0.34257999,24.002001,30.461729
"554",16,"Greece",1985,9297,19.302561,44.363792,23.700001,0.26565999,0.34257999,24.002001,30.45694
"555",16,"Greece",1986,9525,23.02109,43.68021,28.700001,0.26565999,0.34257999,24.002001,31.09042
"556",16,"Greece",1987,9548,16.384951,46.111313,28.700001,0.26565999,0.34257999,24.002001,29.960991
"557",16,"Greece",1988,10277,13.52675,44.246845,28.700001,0.26565999,0.34257999,24.002001,29.374809
"558",16,"Greece",1989,11036,13.7,45.670357,28.700001,0.26565999,0.34257999,24.002001,28.5359
"559",16,"Greece",1990,11405,20.40457,44.881191,28.700001,0.26565999,0.34257999,24.002001,28.196739
"560",16,"Greece",1991,11971,19.472851,43.14999,31.799999,0.26565999,0.34257999,24.002001,26.528021
"561",16,"Greece",1992,12198,15.8659,43.44936,31.799999,0.26565999,0.34257999,24.002001,25.66123
"562",16,"Greece",1993,12166,14.41449,41.309959,31.799999,0.26565999,0.34257999,24.002001,25.50778
"563",16,"Greece",1994,12566,10.92279,40.28257,31.799999,0.26565999,0.34257999,24.002001,24.36351
"564",16,"Greece",1995,12991,8.9370565,40.818081,31.799999,0.26565999,0.34257999,24.002001,23.086691
"565",16,"Greece",1996,13418,8.1962194,40.40134,33.799999,0.26565999,0.34257999,24.002001,23.02569
"566",16,"Greece",1997,14127,5.5389729,39.684841,33.799999,0.26565999,0.34257999,24.002001,21.59255
"567",16,"Greece",1998,14665,4.7662258,39.684841,33.799999,0.26565999,0.34257999,24.002001,22.343321
"568",16,"Greece",1999,15213,2.6367829,39.684841,33.799999,0.26565999,0.34257999,24.002001,22.295839
"569",16,"Greece",2000,16272,3.150125,39.684841,33.799999,0.26565999,0.34257999,24.002001,22.828011
"570",16,"Greece",2001,17332,3.3749959,39.684841,33.799999,0.26565999,0.34257999,24.002001,23.48645
"571",16,"Greece",2002,19119,3.6292281,39.684841,33.799999,0.26565999,0.34257999,24.002001,23.21043
"572",16,"Greece",2003,20479,3.5305569,39.684841,33.799999,0.26565999,0.34257999,24.002001,23.830009
"573",18,"Portugal",1960,728,1.5490021,37.353939,3.5,0.24082001,0.29798001,26.488001,35.13776
"574",18,"Portugal",1961,783,1.5490021,39.982895,3.9000001,0.24082001,0.29798001,26.488001,35.13776
"575",18,"Portugal",1962,848,2.662071,38.321789,3.9000001,0.24082001,0.29798001,26.488001,35.13776
"576",18,"Portugal",1963,905,2.0215731,39.377365,3.9000001,0.24082001,0.29798001,26.488001,35.13776
"577",18,"Portugal",1964,979,3.4000001,50.419785,3.9000001,0.24082001,0.29798001,26.488001,35.13776
"578",18,"Portugal",1965,1084,3.4816251,52.902737,3.9000001,0.24082001,0.29798001,26.488001,35.13776
"579",18,"Portugal",1966,1170,5.0467291,52.805916,6.8000002,0.24082001,0.29798001,26.488001,35.13776
"580",18,"Portugal",1967,1293,5.5160141,51.549599,6.8000002,0.24082001,0.29798001,26.488001,35.13776
"581",18,"Portugal",1968,1475,6.070827,49.794838,6.8000002,0.24082001,0.29798001,26.488001,35.13776
"582",18,"Portugal",1969,1592,7.4025121,48.176414,6.8000002,0.24082001,0.29798001,26.488001,35.13776
"583",18,"Portugal",1970,1916,4.5333328,50.211582,6.8000002,0.24082001,0.29798001,26.488001,35.13776
"584",18,"Portugal",1971,2153,7.4960752,51.907047,9.6000004,0.24082001,0.29798001,26.488001,35.13776
"585",18,"Portugal",1972,2420,8.94487,53.733257,9.6000004,0.24082001,0.29798001,26.488001,35.945591
"586",18,"Portugal",1973,2845,10.35523,54.887608,9.6000004,0.24082001,0.29798001,26.488001,35.963459
"587",18,"Portugal",1974,3048,27.96842,62.633427,9.6000004,0.24082001,0.29798001,26.488001,37.544479
"588",18,"Portugal",1975,3045,20.408159,48.222168,9.6000004,0.24082001,0.29798001,26.488001,35.211498
"589",18,"Portugal",1976,3407,18.249901,43.775337,10.6,0.24082001,0.29798001,26.488001,34.72538
"590",18,"Portugal",1977,3784,27.191669,47.037315,10.6,0.24082001,0.29798001,26.488001,34.724171
"591",18,"Portugal",1978,4120,22.64299,47.753605,10.6,0.24082001,0.29798001,26.488001,33.15321
"592",18,"Portugal",1979,4663,23.53758,58.929958,10.6,0.24082001,0.29798001,26.488001,31.947809
"593",18,"Portugal",1980,5263,16.691891,62.97908,10.6,0.24082001,0.29798001,26.488001,32.877769
"594",18,"Portugal",1981,5812,20.04076,64.510567,13.7,0.24082001,0.29798001,26.488001,33.93985
"595",18,"Portugal",1982,6263,22.730221,64.730942,13.7,0.24082001,0.29798001,26.488001,33.645222
"596",18,"Portugal",1983,6479,25.10564,68.447182,13.7,0.24082001,0.29798001,26.488001,34.496078
"597",18,"Portugal",1984,6570,28.783331,74.853844,13.7,0.24082001,0.29798001,26.488001,32.841808
"598",18,"Portugal",1985,6959,19.645399,71.509995,13.7,0.24082001,0.29798001,26.488001,32.822578
"599",18,"Portugal",1986,7414,11.76311,62.800735,14.8,0.24082001,0.29798001,26.488001,30.644541
"600",18,"Portugal",1987,8126,9.3431482,69.239014,14.8,0.24082001,0.29798001,26.488001,30.372629
"601",18,"Portugal",1988,9057,9.6970482,73.429176,14.8,0.24082001,0.29798001,26.488001,32.47451
"602",18,"Portugal",1989,10042,12.61655,75.041565,14.8,0.24082001,0.29798001,26.488001,32.344391
"603",18,"Portugal",1990,10894,13.37246,75.17775,14.8,0.24082001,0.29798001,26.488001,31.71348
"604",18,"Portugal",1991,11783,10.92623,69.90818,14.7,0.24082001,0.29798001,26.488001,30.284439
"605",18,"Portugal",1992,12219,8.9416666,65.14225,14.7,0.24082001,0.29798001,26.488001,30.2792
"606",18,"Portugal",1993,12236,6.5019512,62.448689,14.7,0.24082001,0.29798001,26.488001,29.60257
"607",18,"Portugal",1994,12614,5.2143941,65.605721,14.7,0.24082001,0.29798001,26.488001,30.643669
"608",18,"Portugal",1995,13413,4.123148,68.574448,14.7,0.24082001,0.29798001,26.488001,31.498079
"609",18,"Portugal",1996,13974,3.120697,69.221817,14.9,0.24082001,0.29798001,26.488001,31.741541
"610",18,"Portugal",1997,14804,2.161612,71.549889,14.9,0.24082001,0.29798001,26.488001,31.63949
"611",18,"Portugal",1998,15401,2.71644,71.549889,14.9,0.24082001,0.29798001,26.488001,31.13629
"612",18,"Portugal",1999,16363,2.3038859,71.549889,14.9,0.24082001,0.29798001,26.488001,30.41585
"613",18,"Portugal",2000,17353,2.8467209,71.549889,14.9,0.24082001,0.29798001,26.488001,29.99342
"614",18,"Portugal",2001,18071,4.3947568,71.549889,14.9,0.24082001,0.29798001,26.488001,29.39245
"615",18,"Portugal",2002,18799,3.5450521,71.549889,14.9,0.24082001,0.29798001,26.488001,28.688181
"616",18,"Portugal",2003,17603,3.2833331,71.549889,14.9,0.24082001,0.29798001,26.488001,28.688181
"617",19,"Spain",1960,1074,2.005919,16.249819,3.9000001,0.25176001,0.31323999,24.568001,40.667221
"618",19,"Spain",1961,1201,2.005919,17.638802,4.5999999,0.25176001,0.31323999,24.568001,40.667221
"619",19,"Spain",1962,1335,5.6347589,19.606129,4.5999999,0.25176001,0.31323999,24.568001,40.667221
"620",19,"Spain",1963,1467,8.8046274,19.67972,4.5999999,0.25176001,0.31323999,24.568001,40.667221
"621",19,"Spain",1964,1554,6.9501872,21.492392,4.5999999,0.25176001,0.31323999,24.568001,40.667221
"622",19,"Spain",1965,1678,13.23638,22.708794,4.5999999,0.25176001,0.31323999,24.568001,40.667221
"623",19,"Spain",1966,1841,6.1941152,23.890324,5.8000002,0.25176001,0.31323999,24.568001,40.667221
"624",19,"Spain",1967,1954,6.4145751,21.74692,5.8000002,0.25176001,0.31323999,24.568001,40.667221
"625",19,"Spain",1968,2160,4.963315,24.657402,5.8000002,0.25176001,0.31323999,24.568001,40.667221
"626",19,"Spain",1969,2447,2.1244521,26.033092,5.8000002,0.25176001,0.31323999,24.568001,40.667221
"627",19,"Spain",1970,2715,5.757617,27.450756,5.8000002,0.25176001,0.31323999,24.568001,40.667221
"628",19,"Spain",1971,2951,8.2360411,27.574125,8.1999998,0.25176001,0.31323999,24.568001,40.667221
"629",19,"Spain",1972,3293,8.2893658,28.926592,8.1999998,0.25176001,0.31323999,24.568001,41.693291
"630",19,"Spain",1973,3710,11.39021,29.886894,8.1999998,0.25176001,0.31323999,24.568001,42.23267
"631",19,"Spain",1974,4227,15.71734,33.602974,8.1999998,0.25176001,0.31323999,24.568001,43.172298
"632",19,"Spain",1975,4600,16.925659,30.851402,8.1999998,0.25176001,0.31323999,24.568001,42.083221
"633",19,"Spain",1976,4965,17.629311,31.890625,13.3,0.25176001,0.31323999,24.568001,41.384251
"634",19,"Spain",1977,5364,24.52669,30.979395,13.3,0.25176001,0.31323999,24.568001,40.521809
"635",19,"Spain",1978,5761,19.78421,29.520868,13.3,0.25176001,0.31323999,24.568001,39.432571
"636",19,"Spain",1979,6188,15.66901,29.62632,13.3,0.25176001,0.31323999,24.568001,38.965611
"637",19,"Spain",1980,6856,15.54989,33.522945,13.3,0.25176001,0.31323999,24.568001,38.567551
"638",19,"Spain",1981,7447,14.55704,37.425205,17.6,0.25176001,0.31323999,24.568001,37.673019
"639",19,"Spain",1982,7957,14.40796,38.388615,17.6,0.25176001,0.31323999,24.568001,37.06181
"640",19,"Spain",1983,8378,12.17745,41.893536,17.6,0.25176001,0.31323999,24.568001,36.794498
"641",19,"Spain",1984,8812,11.27433,43.44701,17.6,0.25176001,0.31323999,24.568001,35.920799
"642",19,"Spain",1985,9259,8.8175268,43.49968,17.6,0.25176001,0.31323999,24.568001,36.209068
"643",19,"Spain",1986,9744,8.7965031,37.577763,25.5,0.25176001,0.31323999,24.568001,36.654301
"644",19,"Spain",1987,10542,5.2462592,38.542778,25.5,0.25176001,0.31323999,24.568001,36.09407
"645",19,"Spain",1988,11434,4.8404789,38.839157,25.5,0.25176001,0.31323999,24.568001,35.9314
"646",19,"Spain",1989,12417,6.7914681,39.452454,25.5,0.25176001,0.31323999,24.568001,36.218159
"647",19,"Spain",1990,13365,6.7179399,37.502689,25.5,0.25176001,0.31323999,24.568001,35.47665
"648",19,"Spain",1991,14152,5.9353271,37.407082,28.6,0.25176001,0.31323999,24.568001,34.688511
"649",19,"Spain",1992,14564,5.925724,38.03965,28.6,0.25176001,0.31323999,24.568001,32.8619
"650",19,"Spain",1993,14699,4.5686359,39.409481,28.6,0.25176001,0.31323999,24.568001,31.168209
"651",19,"Spain",1994,15325,4.7184682,44.396439,28.6,0.25176001,0.31323999,24.568001,30.55055
"652",19,"Spain",1995,16032,4.6747532,47.852901,28.6,0.25176001,0.31323999,24.568001,30.98291
"653",19,"Spain",1996,16720,3.558506,50.073299,30.700001,0.25176001,0.31323999,24.568001,30.45867
"654",19,"Spain",1997,17420,1.970708,55.558651,30.700001,0.25176001,0.31323999,24.568001,30.441401
"655",19,"Spain",1998,18479,1.833537,57.125301,30.700001,0.25176001,0.31323999,24.568001,30.196671
"656",19,"Spain",1999,19817,2.310672,57.125301,30.700001,0.25176001,0.31323999,24.568001,29.989201
"657",19,"Spain",2000,21074,3.4326141,57.125301,30.700001,0.25176001,0.31323999,24.568001,30.193701
"658",19,"Spain",2001,22257,3.5911009,57.125301,30.700001,0.25176001,0.31323999,24.568001,29.928841
"659",19,"Spain",2002,23756,3.066777,57.125301,30.700001,0.25176001,0.31323999,24.568001,29.684759
"660",19,"Spain",2003,24812,3.033474,57.125301,30.700001,0.25176001,0.31323999,24.568001,29.586519
"661",20,"Australia",1960,2373,2.5121319,31.266439,50.400002,0.31729999,0.31797999,29.695999,37.293591
"662",20,"Australia",1961,2346,2.5121319,29.821074,48.900002,0.31729999,0.31797999,29.695999,37.293591
"663",20,"Australia",1962,2539,-0.278474,30.158545,48.900002,0.31729999,0.31797999,29.695999,37.293591
"664",20,"Australia",1963,2717,0.53057808,32.055397,48.900002,0.31729999,0.31797999,29.695999,37.293591
"665",20,"Australia",1964,2873,2.3611109,31.527285,48.900002,0.31729999,0.31797999,29.695999,37.293591
"666",20,"Australia",1965,2973,3.962008,31.035599,48.900002,0.31729999,0.31797999,29.695999,37.293591
"667",20,"Australia",1966,3230,2.975724,29.973152,48.299999,0.31729999,0.31797999,29.695999,37.293591
"668",20,"Australia",1967,3404,3.1939161,30.114193,48.299999,0.31729999,0.31797999,29.695999,37.293591
"669",20,"Australia",1968,3788,2.6529109,28.348595,48.299999,0.31729999,0.31797999,29.695999,37.293591
"670",20,"Australia",1969,4162,2.919359,29.821142,48.299999,0.31729999,0.31797999,29.695999,37.293591
"671",20,"Australia",1970,4490,3.9060681,28.962433,48.299999,0.31729999,0.31797999,29.695999,37.293591
"672",20,"Australia",1971,4677,6.0639958,27.807472,47,0.31729999,0.31797999,29.695999,37.293591
"673",20,"Australia",1972,5013,5.8649788,27.70299,47,0.31729999,0.31797999,29.695999,36.80088
"674",20,"Australia",1973,5595,9.4659224,29.440403,47,0.31729999,0.31797999,29.695999,35.435848
"675",20,"Australia",1974,6024,15.11014,31.638611,47,0.31729999,0.31797999,29.695999,36.886761
"676",20,"Australia",1975,6683,15.07196,28.900406,47,0.31729999,0.31797999,29.695999,37.104549
"677",20,"Australia",1976,7140,13.52391,31.207617,47.5,0.31729999,0.31797999,29.695999,36.665291
"678",20,"Australia",1977,7482,12.30024,30.863096,47.5,0.31729999,0.31797999,29.695999,35.999359
"679",20,"Australia",1978,8272,7.9236741,32.151321,47.5,0.31729999,0.31797999,29.695999,35.652821
"680",20,"Australia",1979,9174,9.0900011,34.958309,47.5,0.31729999,0.31797999,29.695999,35.81057
"681",20,"Australia",1980,10203,10.12658,33.861252,47.5,0.31729999,0.31797999,29.695999,37.026699
"682",20,"Australia",1981,11513,9.6917448,33.173725,48.400002,0.31729999,0.31797999,29.695999,35.924339
"683",20,"Australia",1982,11537,11.14551,31.657738,48.400002,0.31729999,0.31797999,29.695999,34.743671
"684",20,"Australia",1983,12300,10.11356,30.678139,48.400002,0.31729999,0.31797999,29.695999,34.825699
"685",20,"Australia",1984,13120,3.9501851,34.640999,48.400002,0.31729999,0.31797999,29.695999,35.29966
"686",20,"Australia",1985,14019,6.739049,35.246246,48.400002,0.31729999,0.31797999,29.695999,35.07288
"687",20,"Australia",1986,14537,9.0845318,34.7444,48.400002,0.31729999,0.31797999,29.695999,32.777859
"688",20,"Australia",1987,15554,8.4887457,34.723438,48.400002,0.31729999,0.31797999,29.695999,31.35881
"689",20,"Australia",1988,16524,7.2317719,34.083694,48.400002,0.31729999,0.31797999,29.695999,29.875179
"690",20,"Australia",1989,17255,7.5594249,34.358536,48.400002,0.31729999,0.31797999,29.695999,29.960911
"691",20,"Australia",1990,17322,7.2722602,34.461769,48.400002,0.31729999,0.31797999,29.695999,28.966801
"692",20,"Australia",1991,17652,3.2226801,35.23764,48.599998,0.31729999,0.31797999,29.695999,28.167999
"693",20,"Australia",1992,18496,0.98591548,37.69257,48.599998,0.31729999,0.31797999,29.695999,27.971661
"694",20,"Australia",1993,19432,1.81311,38.351791,48.599998,0.31729999,0.31797999,29.695999,28.00918
"695",20,"Australia",1994,20583,1.894977,39.71843,48.599998,0.31729999,0.31797999,29.695999,28.139919
"696",20,"Australia",1995,21773,4.6381359,40.153259,48.599998,0.31729999,0.31797999,29.695999,27.82765
"697",20,"Australia",1996,22562,2.6124201,39.977379,43.599998,0.31729999,0.31797999,29.695999,27.10232
"698",20,"Australia",1997,23649,0.25041741,42.1768,43.599998,0.31729999,0.31797999,29.695999,27.076691
"699",20,"Australia",1998,24853,0.85345542,41.36496,43.599998,0.31729999,0.31797999,29.695999,26.283131
"700",20,"Australia",1999,26283,1.465428,41.36496,43.599998,0.31729999,0.31797999,29.695999,26.190729
"701",20,"Australia",2000,27403,4.475183,41.36496,43.599998,0.31729999,0.31797999,29.695999,25.566681
"702",20,"Australia",2001,28492,4.3808408,41.36496,43.599998,0.31729999,0.31797999,29.695999,25.4391
"703",20,"Australia",2002,29819,3.003171,41.36496,43.599998,0.31729999,0.31797999,29.695999,25.94952
"704",20,"Australia",2003,31273,2.770735,41.36496,43.599998,0.31729999,0.31797999,29.695999,25.94952
"705",21,"New Zealand",1960,2545,1.830283,52.548824,58,0.26664001,0.29516,25.521999,34.0294
"706",21,"New Zealand",1961,2659,1.830283,52.944569,54.299999,0.26664001,0.29516,25.521999,34.0294
"707",21,"New Zealand",1962,2713,2.696079,48.803684,54.299999,0.26664001,0.29516,25.521999,34.0294
"708",21,"New Zealand",1963,2866,1.909308,53.844959,54.299999,0.26664001,0.29516,25.521999,34.0294
"709",21,"New Zealand",1964,3001,3.4348171,50.796028,54.299999,0.26664001,0.29516,25.521999,34.0294
"710",21,"New Zealand",1965,3224,3.3962259,44.781643,54.299999,0.26664001,0.29516,25.521999,34.0294
"711",21,"New Zealand",1966,3481,2.7737229,45.967167,54.5,0.26664001,0.29516,25.521999,34.0294
"712",21,"New Zealand",1967,3360,6.107955,39.779766,54.5,0.26664001,0.29516,25.521999,34.0294
"713",21,"New Zealand",1968,3489,4.283802,44.663773,54.5,0.26664001,0.29516,25.521999,34.0294
"714",21,"New Zealand",1969,3969,4.8780489,46.908524,54.5,0.26664001,0.29516,25.521999,34.0294
"715",21,"New Zealand",1970,4136,6.548347,48.324024,54.5,0.26664001,0.29516,25.521999,34.0294
"716",21,"New Zealand",1971,4438,10.30303,45.481525,57.099998,0.26664001,0.29516,25.521999,34.0294
"717",21,"New Zealand",1972,4780,6.776557,47.43124,57.099998,0.26664001,0.29516,25.521999,33.208939
"718",21,"New Zealand",1973,5335,8.2332764,49.573406,57.099998,0.26664001,0.29516,25.521999,32.451801
"719",21,"New Zealand",1974,6041,11.25198,55.458515,57.099998,0.26664001,0.29516,25.521999,35.516602
"720",21,"New Zealand",1975,6382,14.52991,54.889248,57.099998,0.26664001,0.29516,25.521999,34.529041
"721",21,"New Zealand",1976,6748,16.79104,57.889282,46.099998,0.26664001,0.29516,25.521999,34.712021
"722",21,"New Zealand",1977,6867,14.58999,56.796474,46.099998,0.26664001,0.29516,25.521999,32.954659
"723",21,"New Zealand",1978,7301,11.89591,55.041866,46.099998,0.26664001,0.29516,25.521999,32.50108
"724",21,"New Zealand",1979,7915,13.70432,61.897545,46.099998,0.26664001,0.29516,25.521999,32.65749
"725",21,"New Zealand",1980,8656,17.09277,62.086811,46.099998,0.26664001,0.29516,25.521999,32.18576
"726",21,"New Zealand",1981,9736,15.34623,62.446667,46.599998,0.26664001,0.29516,25.521999,34.01445
"727",21,"New Zealand",1982,10687,16.1709,62.351555,46.599998,0.26664001,0.29516,25.521999,34.555931
"728",21,"New Zealand",1983,11262,7.35568,61.913372,46.599998,0.26664001,0.29516,25.521999,33.403709
"729",21,"New Zealand",1984,12141,6.2012138,70.573883,46.599998,0.26664001,0.29516,25.521999,34.58643
"730",21,"New Zealand",1985,12556,15.39404,64.612869,46.599998,0.26664001,0.29516,25.521999,33.268139
"731",21,"New Zealand",1986,13085,13.21782,55.481041,24.1,0.26664001,0.29516,25.521999,31.91995
"732",21,"New Zealand",1987,13402,15.74115,52.397793,24.1,0.26664001,0.29516,25.521999,30.22941
"733",21,"New Zealand",1988,13569,6.3751421,50.625256,24.1,0.26664001,0.29516,25.521999,28.587429
"734",21,"New Zealand",1989,14124,7.490603,53.819305,24.1,0.26664001,0.29516,25.521999,29.19099
"735",21,"New Zealand",1990,14420,5.506608,54.535011,24.1,0.26664001,0.29516,25.521999,27.921921
"736",21,"New Zealand",1991,14252,1.670146,56.428131,26.6,0.26664001,0.29516,25.521999,27.339199
"737",21,"New Zealand",1992,14679,1.0266941,61.140541,26.6,0.26664001,0.29516,25.521999,27.11838
"738",21,"New Zealand",1993,15605,1.4227639,59.26334,26.6,0.26664001,0.29516,25.521999,27.06921
"739",21,"New Zealand",1994,16686,2.40481,60.43647,26.6,0.26664001,0.29516,25.521999,27.76848
"740",21,"New Zealand",1995,17402,3.7398369,58.596111,26.6,0.26664001,0.29516,25.521999,26.99032
"741",21,"New Zealand",1996,17879,2.298851,57.031071,26.299999,0.26664001,0.29516,25.521999,26.742161
"742",21,"New Zealand",1997,18510,1.174668,57.132099,26.299999,0.26664001,0.29516,25.521999,26.50679
"743",21,"New Zealand",1998,18669,1.2872289,57.132099,26.299999,0.26664001,0.29516,25.521999,25.276569
"744",21,"New Zealand",1999,19937,-0.1245951,57.132099,26.299999,0.26664001,0.29516,25.521999,25.51298
"745",21,"New Zealand",2000,20789,2.619761,57.132099,26.299999,0.26664001,0.29516,25.521999,25.291679
"746",21,"New Zealand",2001,21825,2.6258211,57.132099,26.299999,0.26664001,0.29516,25.521999,25.291679
"747",21,"New Zealand",2002,22662,2.6770909,57.132099,26.299999,0.26664001,0.29516,25.521999,25.291679
"748",21,"New Zealand",2003,23728,1.753576,57.132099,26.299999,0.26664001,0.29516,25.521999,25.291679
